course,reviews,tokens,sentiment_scores,label,entropy_values
mindware,This course was very successful in bring to light many concepts we need to carefully understand to don't evaluate everyday problems. It's based on explanatory examples that are much more acessible to everyone that complex mathematical notations. It worth to do.,['successful'],[0.625],5,[0.6962122601251458]
mindware,Really Good Course,['good'],[0.5648148148148148],5,[0.7557472208646809]
missing-data,Excellent review of relevant material.,['excellent'],[1.0],5,[0.0]
missing-data,Good knowledge about Non-responses!,['good'],[0.5648148148148148],5,[0.7557472208646809]
missing-data,"While this course seems to have potential, there are many aspects of it that don't result in a great learning experience. The course resources comprise of videos and notes. The videos are informative but the notes are fairly lacking. Perhaps the biggest issue that I found with this course was the disconnect between the material covered in the videos and that which was tested on the quizzes. Often times the quiz questions were either painfully easy or worded in such a way that was not verifiable in any of the class resources. As a result, confusion occurred sometimes more often than true learning. A topic such as missing data is naturally very complex and I wouldn't expect a short course on Coursera to be able to adequately cover it. However, I do think that a lot more could be done to improve the value of this course even if that means changing the scope of the materials. Also, the lack of responsiveness to issues raised on the forum and issue-reporting buttons was a disappointment.",['video'],[0.6875],2,[0.6252624052234231]
missing-data,"The contents of this course could be interesting, but they end up being terribly boring. The course lacks examples to bring things to life. A pity!",['life'],[-0.71875],2,[0.5858732928619205]
missing-data,"The quality of the presentation is very low, and way below the quality in other courses. The assignments are very poorly designed. This is not a subjective personal experience. This is based on discussions with other learners in the forum who have expressed disappointment and frustration.",['course'],[-0.6875],1,[0.6252624052234231]
modern-american-poetry,Good overall review: I encountered stuff I did not know before. Just a little highbrow.,"['good', 'highbrow']","[0.5648148148148148, 0.4375]",3,"[0.7557472208646809, 0.8571484374283715]"
modern-american-poetry,"This iteration of the course (August-September 2016) fizzled because so few students were actively participating. Early in the course, I worked diligently on my written contributions to the discussion forums, but then there was so little peer response that I gradually came to understand that I was mostly just talking to myself. Halfway through the course, I gave up on the forums.But I read all the poems, viewed the videos and took the quizzes. The quizzes are lame, the poetry selection is great, and the video lectures are all worthwhile.I had initial misgivings about some of the videos. The improvised round-table discussions of meta-poems by Dickinson, Stevens and Mullen (module 4, lesson 4) initially seemed too colloquial and not incisive, but then I realized they had value as models for how to grope into an initial understanding of a strange poem. The lecture on Hart Crane (module 1, lesson 4) was too difficult for me to follow in real-time spoken form, but then I found I could understand some of it by frequently stopping and starting the video, re-reading the lecture text in transcript, and taking long breaks for careful review of Crane's verse and for research about some of its allusions and associations. That lecture might have made more sense in purely written form, and I wonder if it was so daunting that it scared off some of the students who started the course.As a whole, the course managed a satisfying balance between discussion of the poetry itself and discussion of the social and economic contexts in which the poetry was created and consumed. I especially appreciated the clarity of Karen Ford's many lectures and Tim Newcomb's lively and enthusiastic investigation of the role of little magazines in the 1910s & 1920s.","['augustseptember', 'forumsbut', 'poetry', 'spoken']","[0.5, 0.4375, -0.6875, 0.625]",3,"[0.8112781244591328, 0.8571484374283715, 0.6252624052234231, 0.6962122601251458]"
modern-american-poetry,"In depth, and eye opening to many American poets. A great mind expander and real introduction to the poetry of the Native Americans. Brilliant.",['many'],[0.5],5,[0.8112781244591328]
modern-american-poetry,A pretty good overview of modern poetry. Very high on generalities and low on details - like detailed readings of individual poems.The fact the the majority of the instructors just read their lectures and many of them never look up at the camera at all makes this seem very lazy and impersonal. There's very little of the engagement that would really make this interesting.,['good'],[0.5648148148148148],3,[0.7557472208646809]
modern-american-poetry,"Although I'm only the first week, there are two main comments I'd like to make.Firstly, why are the lectures sub-divided with the ridiculous, overlong, and irritating introduction for each section. In lesson one, this was repeated 11 times. What a waste of time!Secondly, the transcripts are in rich text, which is basically unreadable, has no line breaks, which makes reading the poems impossible, and the transcripts are poorly transcribed, making them illiterate.I feel I may not continue with the course for these reasons, even though the content is really interesting.This is the worst presented MOOC I have encountered.....I have completed 6, and am undertaking another 2, with edxcel and with futurelearn","['introduction', 'transcript', 'poem']","[0.5, -0.6875, -0.63125]",2,"[0.8112781244591328, 0.6252624052234231, 0.6895549542089607]"
motion-and-kinetics,"Best notation I've seen, the professor is really dedicated and gives insightful and intuitive explanations.","['best', 'really']","[0.48451162790697677, 0.625]",5,"[0.8233232038953151, 0.6962122601251458]"
motion-and-kinetics,"Simply, awesome !! I love the way the professor explains things and I love the fact that the examples used in the course correspond to real life applications. I have a suggestion, which is maybe in the future you guys can make a course about modeling some robotic configurations and do exercises in matlab, that would the next level of awesomeness :DDD",['awesome'],[0.75],5,[0.5435644431995964]
